Id,SalePrice
1461,120195.60613272194
1462,161792.1537691386
1463,187482.20888082293
1464,196896.3873345296
1465,192093.39624066185
1466,171851.81971633132
1467,176348.13170271204
1468,163883.67028563004
1469,184342.35718211072
1470,122335.28268346515
1471,196341.52436477278
1472,95157.63672136073
1473,95779.49048703346
1474,148216.22795085836
1475,112232.51196838697
1476,380586.45432326477
1477,249825.32222582225
1478,283240.88564860844
1479,285521.3332282979
1480,499614.838419665
1481,318477.5667010223
1482,207592.94770123484
1483,177448.07187575195
1484,163899.1590378433
1485,182554.27093856415
1486,196591.7913329626
1487,337911.1091880142
1488,229425.4207220262
1489,196719.28214558534
1490,232649.048712668
1491,191840.43492684938
1492,91886.39637013638
1493,180275.46437035644
1494,293910.66326640395
1495,286802.7560890106
1496,240198.11868599703
1497,180218.60898547608
1498,164919.78279761138
1499,158442.25166371232
1500,153861.83348638494
1501,175498.99622004858
1502,143539.7526522604
1503,296911.68024008174
1504,240249.67844020858
1505,225731.21672948307
1506,188415.68883707753
1507,251839.99989930083
1508,199519.50362566696
1509,159448.89623754256
1510,143774.11748082633
1511,151461.62433131674
1512,173589.01805355103
1513,139763.85531487508
1514,159769.19943129976
1515,199617.44972140118
1516,151629.55948077503
1517,162530.8593545326
1518,130125.85616276316
1519,217601.516057742
1520,130505.82402505654
1521,134996.64899364044
1522,172036.75182666178
1523,112582.75136118021
1524,126149.78255579519
1525,121729.47088455132
1526,109702.04696004902
1527,103625.18091197731
1528,133886.63620853657
1529,149852.36458875757
1530,174710.92038049264
1531,107318.51345535228
1532,95857.29716462539
1533,147498.54650353166
1534,124534.02564524116
1535,151569.95366339386
1536,106786.90621194482
1537,59162.86088883347
1538,148817.28129207596
1539,189128.72497069175
1540,93677.53431287211
1541,141328.550056483
1542,143742.2260486003
1543,199192.61633222495
1544,80970.3793362285
1545,109418.91176579693
1546,133663.06823847722
1547,135132.28061136114
1548,137817.80435767464
1549,114228.13651863979
1550,135487.58314550278
1551,108689.71165039115
1552,136777.1713517555
1553,151957.98671621043
1554,111642.64348965608
1555,163419.59983693104
1556,85017.08967207509
1557,109444.27130192114
1558,99131.83667060798
1559,67357.3180000165
1560,133855.72503165965
1561,132564.80925682298
1562,130476.32031136059
1563,120145.70090372497
1564,163724.9426928428
1565,145204.6249494348
1566,234791.31460721418
1567,77412.57104844674
1568,233943.19377537534
1569,137600.67073925663
1570,133933.83147870793
1571,119186.08124254175
1572,146668.19208513317
1573,245002.5411256482
1574,116122.94707476819
1575,218456.3232148689
1576,245619.76999628724
1577,185728.1183333816
1578,144551.54723218543
1579,145782.03293405788
1580,194542.2992647547
1581,151452.44058183514
1582,124036.05175538789
1583,309225.7340704853
1584,223406.45771685877
1585,139791.62487740756
1586,68296.892533866
1587,98996.44848677612
1588,147983.09712997722
1589,99784.025143075
1590,136288.88740676403
1591,94272.51051441935
1592,120942.56079145137
1593,124728.33725676406
1594,133943.50822483213
1595,108923.63703494228
1596,229824.4508115184
1597,190770.5808059659
1598,214521.31140591786
1599,165143.75885004055
1600,162472.53796968499
1601,63553.74717341588
1602,112698.5282706414
1603,77356.5555650283
1604,265284.39213555824
1605,242105.63833895608
1606,170247.1033968261
1607,168968.4507511519
1608,213746.9529255627
1609,184677.91334589443
1610,150671.11978378234
1611,138951.35968093027
1612,168328.28751537675
1613,166816.93127985502
1614,121550.21015942445
1615,88866.43956362078
1616,75050.93563874139
1617,92923.78121072728
1618,126145.3180968462
1619,140987.09510451555
1620,155476.1791867172
1621,140288.24971231568
1622,139228.5285197479
1623,261138.56702340388
1624,214385.2305275561
1625,118027.3922147424
1626,164327.6293747049
1627,195712.72967195002
1628,274676.86100815877
1629,177458.71780675143
1630,370856.0726796102
1631,223427.2871344061
1632,239030.40876257664
1633,167382.92934248463
1634,187590.9667398716
1635,175025.38074255746
1636,151918.18905980675
1637,203491.4367452974
1638,181349.4494926409
1639,188082.20691581478
1640,264059.3320122708
1641,179178.5240810904
1642,234252.36167349122
1643,217696.48700584963
1644,232084.50022159383
1645,200766.2470301943
1646,157319.23617866635
1647,156554.4487339495
1648,130016.66293579001
1649,139244.96956946462
1650,111812.14966186688
1651,121691.51398296462
1652,96426.34033860454
1653,98700.1686989905
1654,145017.20551055935
1655,140889.28961037355
1656,142164.58279585547
1657,147305.00515193827
1658,142390.6981813996
1659,119105.05296232652
1660,153024.79221404047
1661,461140.5423439321
1662,400344.68410633516
1663,389076.2371217113
1664,493119.5463365399
1665,310789.31739983906
1666,324492.3655466692
1667,382790.7593743394
1668,345484.8513647597
1669,298416.69430409267
1670,351335.6275782231
1671,262796.5887644104
1672,445696.0796110421
1673,290013.5639992212
1674,240510.3199011102
1675,195249.03663487794
1676,195393.207246207
1677,222611.73981765498
1678,476507.0734984636
1679,387996.0753282266
1680,346452.1796960678
1681,247322.32005832734
1682,302088.53233453305
1683,181676.16793080218
1684,172048.37221403007
1685,170694.6086868049
1686,168417.84299790266
1687,167562.5919198588
1688,191755.18668946883
1689,193564.79112153922
1690,194741.05759646662
1691,180343.10518031748
1692,261101.67388645408
1693,166419.07632338052
1694,180523.34845938475
1695,162691.9688774314
1696,273080.40709807933
1697,167282.65829439077
1698,360889.58963010897
1699,317986.90454153914
1700,251777.97525999194
1701,267985.83823561325
1702,246221.206241083
1703,246309.10391541774
1704,280663.08214864344
1705,234302.99738480634
1706,442746.9463439333
1707,214562.78805767396
1708,204668.94180679598
1709,272064.8493764757
1710,219414.15271195225
1711,270175.8477500322
1712,263658.4790599471
1713,276199.66406482796
1714,225964.3635534919
1715,204197.75088283775
1716,184831.6239860243
1717,171589.3162407756
1718,133343.04052149254
1719,199393.74088250395
1720,240066.37812252608
1721,165866.03462876793
1722,126250.96461502441
1723,154349.24279125116
1724,207934.85836983265
1725,239587.4594694532
