Id,SalePrice
1461,120526.5703125
1462,159430.375
1463,180653.140625
1464,193870.5
1465,177416.140625
1466,184077.703125
1467,167673.4375
1468,167211.859375
1469,184449.296875
1470,121608.4375
1471,198079.09375
1472,96354.5625
1473,93146.1015625
1474,149218.78125
1475,128617.046875
1476,386650.34375
1477,255998.203125
1478,296174.78125
1479,293357.84375
1480,549379.1875
1481,334589.875
1482,197755.3125
1483,164204.25
1484,164648.171875
1485,180370.078125
1486,191597.421875
1487,348771.5
1488,226890.546875
1489,223029.03125
1490,198908.296875
1491,186302.0
1492,90566.3125
1493,186203.1875
1494,312807.1875
1495,262578.28125
1496,226007.125
1497,179390.4375
1498,154604.1875
1499,160754.296875
1500,147349.359375
1501,180295.71875
1502,139814.015625
1503,270860.03125
1504,238778.84375
1505,234485.75
1506,180825.53125
1507,230527.90625
1508,201188.5625
1509,160809.0
1510,150184.734375
1511,144233.59375
1512,159289.65625
1513,155347.390625
1514,166081.109375
1515,202882.828125
1516,154592.453125
1517,154071.90625
1518,119703.3984375
1519,224191.546875
1520,130886.984375
1521,132872.53125
1522,173658.96875
1523,118301.015625
1524,129411.28125
1525,122967.6875
1526,113329.0
1527,103699.3046875
1528,128532.3984375
1529,138764.109375
1530,167147.671875
1531,112276.9375
1532,99058.859375
1533,159591.296875
1534,120023.25
1535,147491.40625
1536,111213.28125
1537,57853.125
1538,158589.875
1539,203296.28125
1540,80567.921875
1541,145901.78125
1542,132775.484375
1543,204240.046875
1544,72679.7734375
1545,107413.5703125
1546,132004.890625
1547,137183.6875
1548,141716.90625
1549,117732.4375
1550,132541.359375
1551,105043.6484375
1552,143141.53125
1553,160206.5
1554,113959.140625
1555,163614.09375
1556,91447.2109375
1557,96061.984375
1558,92324.515625
1559,87240.53125
1560,126164.6484375
1561,157072.484375
1562,129468.2421875
1563,124825.171875
1564,147848.625
1565,152276.1875
1566,234373.265625
1567,70631.609375
1568,225803.984375
1569,129987.0234375
1570,146774.09375
1571,126517.203125
1572,142844.828125
1573,225339.21875
1574,109434.2890625
1575,213038.234375
1576,213893.609375
1577,190863.703125
1578,152355.625
1579,142455.140625
1580,179747.75
1581,155292.515625
1582,126974.3125
1583,322925.46875
1584,235597.90625
1585,137417.890625
1586,60582.1328125
1587,101689.2890625
1588,146757.203125
1589,94915.84375
1590,134093.46875
1591,91986.2578125
1592,102484.84375
1593,130332.0234375
1594,152440.375
1595,110484.4765625
1596,237632.640625
1597,178142.8125
1598,219396.0625
1599,191682.484375
1600,172721.59375
1601,64559.41015625
1602,108519.6328125
1603,83027.78125
1604,279188.625
1605,246192.03125
1606,167712.234375
1607,188732.234375
1608,208835.359375
1609,184750.875
1610,154227.890625
1611,149896.625
1612,161043.40625
1613,160431.15625
1614,115006.546875
1615,83318.09375
1616,63217.43359375
1617,86700.78125
1618,120325.6953125
1619,149294.078125
1620,163143.28125
1621,136828.703125
1622,134174.65625
1623,245799.890625
1624,209292.6875
1625,127957.09375
1626,166954.28125
1627,186738.3125
1628,240529.84375
1629,179766.515625
1630,304860.65625
1631,227604.15625
1632,249619.875
1633,171289.765625
1634,186115.515625
1635,171749.5625
1636,154612.46875
1637,194608.984375
1638,214056.40625
1639,192075.46875
1640,265973.125
1641,175371.484375
1642,237304.828125
1643,214561.625
1644,208116.375
1645,181143.8125
1646,154293.65625
1647,162790.15625
1648,130546.1640625
1649,136253.859375
1650,115227.4765625
1651,120120.3515625
1652,98824.6796875
1653,104846.546875
1654,141196.421875
1655,149637.484375
1656,143875.015625
1657,141108.28125
1658,140793.671875
1659,129818.015625
1660,148808.078125
1661,456659.5625
1662,422152.0
1663,412961.625
1664,443852.09375
1665,327532.03125
1666,284034.1875
1667,365779.875
1668,326696.875
1669,288122.8125
1670,354879.28125
1671,290404.65625
1672,450742.96875
1673,310955.96875
1674,257294.625
1675,168327.734375
1676,175599.359375
1677,211873.90625
1678,442852.15625
1679,343815.53125
1680,373675.34375
1681,262355.375
1682,306089.15625
1683,172953.609375
1684,163193.40625
1685,172405.9375
1686,161297.8125
1687,168357.75
1688,185851.71875
1689,194438.359375
1690,194540.375
1691,182584.359375
1692,256202.453125
1693,162238.0
1694,178126.15625
1695,172548.4375
1696,274231.09375
1697,178839.734375
1698,355809.59375
1699,341386.96875
1700,252191.53125
1701,276816.71875
1702,248848.890625
1703,247735.21875
1704,272203.71875
1705,203867.984375
1706,369901.78125
1707,219027.8125
1708,221244.515625
1709,274254.21875
1710,207993.78125
1711,233138.3125
1712,263497.5
1713,264900.0
1714,232933.03125
1715,207855.796875
1716,184454.59375
1717,183755.75
1718,128779.953125
1719,207553.96875
1720,238171.59375
1721,182970.546875
1722,119024.8125
1723,149026.8125
1724,218219.171875
1725,243217.46875
1726,192149.453125
1727,153695.484375
1728,189035.171875
1729,171124.703125
1730,144869.234375
1731,143489.03125
1732,129950.125
1733,123186.1796875
1734,121923.1484375
1735,124989.0390625
1736,120896.3828125
1737,329501.4375
1738,206196.46875
1739,257018.21875
1740,224947.203125
1741,198028.828125
1742,175896.53125
1743,181153.75
1744,300095.21875
1745,243572.640625
1746,235154.046875
1747,243872.609375
1748,241560.25
1749,144387.0
1750,121719.765625
1751,234430.90625
1752,116964.6171875
1753,145415.921875
1754,189981.609375
1755,161641.734375
1756,129365.421875
1757,122672.59375
1758,140993.328125
1759,178736.0
1760,171465.03125
1761,134096.328125
1762,167377.421875
1763,169968.21875
1764,122735.9296875
1765,164499.328125
1766,173545.203125
1767,212467.859375
1768,139628.78125
1769,178412.9375
1770,143371.15625
1771,117424.8671875
1772,141566.96875
1773,145091.0
1774,127233.3203125
1775,140783.09375
1776,136021.203125
1777,114151.421875
1778,130908.125
1779,117583.0859375
1780,172042.46875
1781,125402.4453125
1782,101703.953125
1783,141099.828125
1784,92820.84375
1785,126811.40625
1786,160789.84375
1787,156360.125
1788,58826.08984375
1789,100250.921875
1790,82892.5078125
1791,189901.75
1792,153478.421875
1793,126495.609375
1794,135452.265625
1795,137186.75
1796,130586.0234375
1797,96584.578125
1798,127169.0
1799,114412.9453125
1800,133227.90625
1801,130939.4296875
1802,136073.234375
1803,155226.5625
1804,138063.78125
1805,132925.015625
1806,112194.890625
1807,124086.9453125
1808,129433.34375
1809,112369.5859375
1810,141026.703125
1811,103323.3984375
1812,89826.59375
1813,130216.6015625
1814,94091.9921875
1815,48995.5703125
1816,111040.0546875
1817,110736.53125
1818,154988.234375
1819,142726.25
1820,59559.44140625
1821,115196.3515625
1822,151116.421875
1823,33837.0390625
1824,142755.46875
1825,131871.03125
1826,109245.3515625
1827,97855.4453125
1828,132874.8125
1829,107403.7109375
1830,141376.296875
1831,185844.578125
1832,89477.8046875
1833,152344.734375
1834,131472.109375
1835,142341.71875
1836,128190.7734375
1837,91348.1875
1838,128604.2578125
1839,86910.9453125
1840,174961.890625
1841,152675.171875
1842,78798.375
1843,134383.3125
1844,134741.203125
1845,155973.796875
1846,140867.921875
1847,173029.28125
1848,41002.57421875
1849,124971.53125
1850,126634.625
1851,157178.96875
1852,132020.984375
1853,123508.03125
1854,169956.359375
1855,163320.0
1856,232651.65625
1857,144239.3125
1858,128323.078125
1859,113562.7421875
1860,162800.109375
1861,113498.671875
1862,303660.40625
1863,286022.6875
1864,286022.6875
1865,337694.3125
1866,336929.28125
1867,220269.671875
1868,287066.875
1869,200906.546875
1870,253192.1875
1871,231079.265625
1872,170787.875
1873,224851.5
1874,149882.359375
1875,197668.953125
1876,192004.71875
1877,195580.875
1878,208929.046875
1879,127708.4375
1880,133418.109375
1881,233158.890625
1882,254870.96875
1883,187929.671875
1884,214062.046875
1885,231570.34375
1886,288606.875
1887,186692.34375
1888,253353.890625
1889,162814.703125
1890,142948.859375
1891,154013.578125
1892,101461.703125
1893,126554.765625
1894,125048.3515625
1895,143626.6875
1896,115975.1796875
1897,97868.015625
1898,118907.75
1899,174433.265625
1900,169079.484375
1901,175803.03125
1902,136244.890625
1903,214662.65625
1904,161481.859375
1905,216392.1875
1906,179418.03125
1907,226477.171875
1908,120641.90625
1909,130776.578125
1910,121302.6015625
1911,224920.1875
1912,355035.65625
1913,138980.078125
1914,69566.0625
1915,350178.46875
1916,60075.5703125
1917,251430.578125
1918,142674.34375
1919,169669.8125
1920,139212.890625
1921,402418.625
1922,335902.59375
1923,210375.78125
1924,235193.25
1925,218999.609375
1926,395395.9375
1927,130711.546875
1928,153049.28125
1929,121266.203125
1930,146711.0625
1931,142139.046875
1932,137420.796875
1933,150973.84375
1934,172728.640625
1935,168500.65625
1936,174807.140625
1937,189187.15625
1938,174125.453125
1939,249910.109375
1940,182224.046875
1941,175136.109375
1942,188772.890625
1943,200886.265625
1944,318230.90625
1945,382100.8125
1946,142167.40625
1947,311984.59375
1948,176604.078125
1949,260752.625
1950,178923.984375
1951,271392.90625
1952,232938.65625
1953,166942.09375
1954,200209.328125
1955,136948.3125
1956,280351.90625
1957,164868.53125
1958,315942.78125
1959,134279.09375
1960,111111.53125
1961,126254.4375
1962,92586.53125
1963,106387.6875
1964,103684.859375
1965,141522.46875
1966,150565.59375
1967,309448.15625
1968,352206.25
1969,400281.40625
1970,460451.15625
1971,456514.28125
1972,372550.15625
1973,235535.203125
1974,313471.21875
1975,449647.71875
1976,262624.25
1977,424931.03125
1978,369099.75
1979,361161.46875
1980,195710.609375
1981,335816.0
1982,220376.03125
1983,198516.1875
1984,160609.390625
1985,208486.453125
1986,217997.015625
1987,183640.90625
1988,175685.5
1989,189606.890625
1990,223012.953125
1991,223700.828125
1992,201670.0625
1993,162888.484375
1994,248289.1875
1995,187340.765625
1996,263041.6875
1997,305230.8125
1998,325682.15625
1999,252245.1875
2000,324410.0
2001,271029.71875
2002,222712.125
2003,254965.921875
2004,291814.84375
2005,186610.828125
2006,235598.984375
2007,244304.875
2008,225327.109375
2009,194334.765625
2010,203269.421875
2011,139547.6875
2012,170810.71875
2013,182207.203125
2014,181469.984375
2015,199437.546875
2016,190137.078125
2017,199100.265625
2018,126692.875
2019,127735.1171875
2020,103333.90625
2021,101321.5625
2022,190486.484375
2023,133833.09375
2024,267544.34375
2025,383085.40625
2026,172704.28125
2027,148280.921875
2028,170683.921875
2029,170048.078125
2030,290313.0
2031,251251.875
2032,263962.96875
2033,275526.28125
2034,170061.796875
2035,209777.671875
2036,203743.0625
2037,207497.203125
2038,358575.28125
2039,238928.40625
2040,427803.15625
2041,298149.625
2042,205608.546875
2043,158628.921875
2044,169092.09375
2045,212501.546875
2046,140763.4375
2047,143417.359375
2048,138540.84375
2049,128386.875
2050,177124.65625
2051,107789.7734375
2052,128006.8203125
2053,144879.890625
2054,89152.609375
2055,151488.359375
2056,155811.71875
2057,108554.9375
2058,222648.65625
2059,130641.0859375
2060,164557.03125
2061,177736.515625
2062,130503.3984375
2063,123017.953125
2064,137916.8125
2065,112588.375
2066,164627.90625
2067,125357.8203125
2068,136526.734375
2069,91099.875
2070,107723.3515625
2071,96839.484375
2072,118117.7265625
2073,131444.328125
2074,174112.9375
2075,151191.328125
2076,114914.703125
2077,148462.453125
2078,119679.4609375
2079,118726.2421875
2080,124052.9453125
2081,117952.125
2082,105795.6953125
2083,138984.4375
2084,115897.40625
2085,126202.4296875
2086,143768.21875
2087,121951.203125
2088,83687.7578125
2089,77580.125
2090,131466.953125
2091,112387.3984375
2092,131039.328125
2093,119896.984375
2094,125299.859375
2095,135986.21875
2096,80327.1796875
2097,89049.6953125
2098,134506.828125
2099,56915.22265625
2100,98052.2734375
2101,106981.984375
2102,136296.4375
2103,108348.9140625
2104,129408.5
2105,129142.421875
2106,75595.828125
2107,199357.734375
2108,127193.5859375
2109,117889.53125
2110,119787.96875
2111,163752.96875
2112,132677.609375
2113,114237.4453125
2114,110371.859375
2115,155143.1875
2116,104624.0
2117,158642.953125
2118,116229.75
2119,104608.5
2120,113258.1640625
2121,89481.9921875
2122,107790.2109375
2123,88215.6640625
2124,194601.859375
2125,122967.9140625
2126,146165.625
2127,145402.25
2128,132521.390625
2129,90189.5
2130,143817.71875
2131,156561.984375
2132,113206.1640625
2133,118245.875
2134,126493.2578125
2135,100754.71875
2136,65145.90234375
2137,102211.390625
2138,124784.5234375
2139,151543.609375
2140,135978.546875
2141,148256.234375
2142,127370.7265625
2143,149822.375
2144,105795.3359375
2145,133751.15625
2146,163665.34375
2147,158238.078125
2148,137782.6875
2149,131144.734375
2150,230682.515625
2151,114578.390625
2152,158010.8125
2153,167013.5
2154,106276.1328125
2155,132222.296875
2156,272471.21875
2157,222927.25
2158,251855.65625
2159,217308.125
2160,168737.15625
2161,238793.0
2162,397059.59375
2163,358062.03125
2164,244597.1875
2165,216781.8125
2166,156135.53125
2167,208062.09375
2168,204651.3125
2169,190109.234375
2170,223367.875
2171,156315.796875
2172,131768.109375
2173,181887.75
2174,224849.34375
2175,324054.375
2176,297322.40625
2177,252311.1875
2178,201826.171875
2179,137865.96875
2180,224991.28125
2181,184419.125
2182,209967.0
2183,180975.703125
2184,116219.9140625
2185,126516.984375
2186,128925.609375
2187,156210.875
2188,150019.0
2189,252481.46875
2190,85729.5546875
2191,82477.734375
2192,94727.203125
2193,107226.5
2194,101068.21875
2195,105807.015625
2196,110694.5859375
2197,107601.6484375
2198,156140.3125
2199,192296.234375
2200,148824.34375
2201,136632.53125
2202,204650.796875
2203,153011.3125
2204,185683.96875
2205,105858.421875
2206,153959.125
2207,204582.40625
2208,274068.4375
2209,209728.84375
2210,123184.7421875
2211,117718.375
2212,120783.125
2213,101046.5390625
2214,139303.34375
2215,110168.546875
2216,139981.8125
2217,80260.5859375
2218,83959.0
2219,74849.859375
2220,72623.2421875
2221,352254.78125
2222,276799.0
2223,322899.46875
2224,206875.515625
2225,107219.625
2226,190420.453125
2227,205379.375
2228,242228.421875
2229,247931.796875
2230,155354.421875
2231,213683.84375
2232,190573.484375
2233,165613.375
2234,231469.21875
2235,207965.671875
2236,277857.0625
2237,303876.28125
2238,193790.4375
2239,96601.3125
2240,157174.890625
2241,153659.25
2242,124280.40625
2243,128840.96875
2244,104780.6875
2245,104764.140625
2246,139735.265625
2247,92591.453125
2248,125683.8125
2249,117936.9453125
2250,130963.578125
2251,116823.7265625
2252,165330.34375
2253,161973.671875
2254,182359.015625
2255,179107.609375
2256,184093.296875
2257,231573.90625
2258,166816.71875
2259,178874.078125
2260,145323.921875
2261,196848.109375
2262,200163.21875
2263,336994.375
2264,402796.75
2265,145889.375
2266,294130.875
2267,361241.46875
2268,415265.3125
2269,140448.34375
2270,188357.078125
2271,218445.984375
2272,208428.0625
2273,166018.0
2274,182516.75
2275,146463.359375
2276,186389.859375
2277,181265.953125
2278,152454.96875
2279,135319.21875
2280,114709.1171875
2281,156349.3125
2282,176352.9375
2283,100701.5546875
2284,117934.859375
2285,144099.21875
2286,126145.8984375
2287,348589.46875
2288,277440.65625
2289,368265.90625
2290,461694.59375
2291,297496.4375
2292,434789.0625
2293,443663.21875
2294,460591.34375
2295,474963.59375
2296,293897.21875
2297,304984.03125
2298,353326.4375
2299,407008.875
2300,335945.34375
2301,285062.46875
2302,223982.625
2303,262521.53125
2304,225597.515625
2305,167866.625
2306,162641.90625
2307,174525.359375
2308,220160.28125
2309,284001.09375
2310,206671.8125
2311,182807.3125
2312,182482.484375
2313,174946.84375
2314,168072.765625
2315,175531.28125
2316,189603.09375
2317,171686.5625
2318,179330.90625
2319,175209.953125
2320,175322.4375
2321,251037.6875
2322,161692.8125
2323,176804.640625
2324,177902.21875
2325,204842.671875
2326,169956.140625
2327,221585.296875
2328,230411.34375
2329,184883.328125
2330,185139.75
2331,349595.59375
2332,427042.59375
2333,336191.15625
2334,253209.75
2335,258592.4375
2336,313929.59375
2337,201915.9375
2338,274012.125
2339,221762.625
2340,373488.5625
2341,225988.71875
2342,231342.875
2343,229357.078125
2344,238281.890625
2345,229079.765625
2346,207045.21875
2347,194977.109375
2348,219289.03125
2349,187176.921875
2350,275527.9375
2351,248734.84375
2352,252874.875
2353,264650.78125
2354,134073.65625
2355,147881.59375
2356,145835.578125
2357,191988.421875
2358,192297.359375
2359,126714.609375
2360,125839.0078125
2361,139831.359375
2362,278610.25
2363,129772.8671875
2364,149517.046875
2365,223625.671875
2366,202988.078125
2367,238939.484375
2368,204812.03125
2369,219892.90625
2370,168031.46875
2371,163973.296875
2372,197096.328125
2373,260992.375
2374,306519.4375
2375,239071.265625
2376,267132.5625
2377,325533.625
2378,159615.828125
2379,209778.1875
2380,143360.328125
2381,161225.984375
2382,206538.21875
2383,212519.6875
2384,249103.015625
2385,162017.484375
2386,137045.546875
2387,137108.484375
2388,104294.296875
2389,133020.5
2390,158227.1875
2391,133487.71875
2392,124664.140625
2393,164773.8125
2394,133734.328125
2395,194571.28125
2396,147405.015625
2397,198407.984375
2398,129720.75
2399,41122.13671875
2400,51422.765625
2401,109112.2109375
2402,138520.125
2403,128123.8828125
2404,149853.78125
2405,150431.953125
2406,137653.296875
2407,126949.9140625
2408,146707.421875
2409,125369.6640625
2410,156322.6875
2411,122494.8984375
2412,145778.46875
2413,134448.453125
2414,153576.375
2415,126472.5625
2416,125647.2578125
2417,137019.328125
2418,133901.671875
2419,117919.1953125
2420,127335.65625
2421,160170.65625
2422,120509.5
2423,113993.1484375
2424,159799.40625
2425,218669.734375
2426,113753.21875
2427,127614.3203125
2428,170385.4375
2429,107443.8125
2430,128975.53125
2431,111918.9609375
2432,137590.109375
2433,144249.890625
2434,139681.171875
2435,149152.390625
2436,101941.953125
2437,115147.8671875
2438,123929.203125
2439,102919.53125
2440,113752.9765625
2441,83385.5546875
2442,84618.984375
2443,123073.84375
2444,119676.8671875
2445,79935.71875
2446,124167.5546875
2447,182392.953125
2448,138266.234375
2449,103804.0234375
2450,144114.453125
2451,117780.5234375
2452,212594.828125
2453,95890.8203125
2454,125506.7265625
2455,123145.3046875
2456,127577.5234375
2457,124730.8203125
2458,123011.8125
2459,110135.109375
2460,148354.828125
2461,126806.0
2462,132927.984375
2463,112120.7734375
2464,186798.0625
2465,131357.4375
2466,102473.21875
2467,143989.65625
2468,77874.7734375
2469,63823.3203125
2470,223935.015625
2471,208466.0625
2472,171791.25
2473,116506.203125
2474,57762.515625
2475,216733.234375
2476,114560.0546875
2477,130132.2265625
2478,152388.125
2479,102378.84375
2480,147069.0625
2481,126581.3125
2482,122611.75
2483,117012.140625
2484,130068.6796875
2485,130246.671875
2486,156254.625
2487,222227.734375
2488,149793.3125
2489,146004.640625
2490,154634.390625
2491,90146.40625
2492,193975.921875
2493,148795.0625
2494,152382.34375
2495,96729.0546875
2496,254192.15625
2497,153026.328125
2498,111398.78125
2499,96437.2890625
2500,123110.265625
2501,131397.109375
2502,142239.0625
2503,78960.4609375
2504,186659.578125
2505,247497.484375
2506,264899.3125
2507,267803.4375
2508,264900.6875
2509,204724.9375
2510,214595.25
2511,178345.84375
2512,204767.796875
2513,217333.5625
2514,309208.78125
2515,144437.109375
2516,168645.0
2517,151276.9375
2518,143980.578125
2519,220838.453125
2520,216556.765625
2521,193495.359375
2522,229854.015625
2523,120615.296875
2524,124629.265625
2525,132809.453125
2526,129720.6328125
2527,121012.9765625
2528,128831.015625
2529,141438.859375
2530,126615.796875
2531,240368.953125
2532,244278.953125
2533,202676.875
2534,222428.984375
2535,312795.0625
2536,280872.78125
2537,243331.34375
2538,178898.734375
2539,180625.328125
2540,161604.34375
2541,185582.328125
2542,162947.3125
2543,121613.0625
2544,127276.2734375
2545,127372.328125
2546,141439.25
2547,135628.125
2548,132196.078125
2549,160620.765625
2550,364047.40625
2551,136963.734375
2552,137463.234375
2553,77478.7265625
2554,92527.2734375
2555,117010.890625
2556,103570.2265625
2557,100823.1953125
2558,200584.984375
2559,130247.828125
2560,140851.71875
2561,145168.203125
2562,148818.875
2563,148321.125
2564,179142.703125
2565,157224.8125
2566,146228.484375
2567,130099.0859375
2568,195186.15625
2569,214522.609375
2570,118962.75
2571,196263.46875
2572,172463.4375
2573,235542.6875
2574,358329.28125
2575,126327.7734375
2576,112524.7265625
2577,144502.15625
2578,85529.6015625
2579,64533.6171875
2580,109894.609375
2581,125264.5859375
2582,104018.1640625
2583,299434.8125
2584,162060.625
